# Y X speed speed_diff a0 a1
7.352941176470588758e-01 2.058823529411764941e+00 4.501217726568093269e+00 2.442394197156328328e+00 1.054399775909563852e-01 6.931695533448533064e-01
8.823529411764705621e-01 2.058823529411764941e+00 4.502345000679813580e+00 2.443521471268048639e+00 1.029395396652486444e-01 7.166018606121417056e-01
1.029411764705882470e+00 2.058823529411764941e+00 4.498141102351608467e+00 2.439317572939843526e+00 9.961941191323922529e-02 7.370279289779790854e-01
1.176470588235294157e+00 2.058823529411764941e+00 4.490006158132004543e+00 2.431182628720239602e+00 9.569074849271438921e-02 7.550931493176070708e-01
1.323529411764705843e+00 2.058823529411764941e+00 4.477279742185990230e+00 2.418456212774225289e+00 9.109851196806247053e-02 7.711411774787384488e-01
1.470588235294117752e+00 2.058823529411764941e+00 4.462249346563515573e+00 2.403425817151750632e+00 8.610862479853675922e-02 7.850618935827223810e-01
1.617647058823529438e+00 2.058823529411764941e+00 4.444370447642257638e+00 2.385546918230492697e+00 8.078590251476661099e-02 7.974620139064046986e-01
1.764705882352941124e+00 2.058823529411764941e+00 4.425289225089247047e+00 2.366465695677482106e+00 7.513529553120534832e-02 8.082790152610793699e-01
1.911764705882353033e+00 2.058823529411764941e+00 4.404901559891332141e+00 2.346078030479567200e+00 6.933001271508004715e-02 8.174920335385269521e-01
2.058823529411764941e+00 2.058823529411764941e+00 4.384443787140463122e+00 2.325620257728698181e+00 6.337879169386471945e-02 8.253701412555104477e-01
2.205882352941176627e+00 2.058823529411764941e+00 4.361263274378778476e+00 2.302439744967013535e+00 5.746538619199142300e-02 8.318911187188189338e-01
2.352941176470588314e+00 2.058823529411764941e+00 4.341301007480177887e+00 2.282477478068412946e+00 5.160004387621330152e-02 8.369051202861772509e-01
2.500000000000000000e+00 2.058823529411764941e+00 4.321855757516615881e+00 2.263032228104850940e+00 4.587653954233655851e-02 8.403581132823784161e-01
2.647058823529411686e+00 2.058823529411764941e+00 4.304297826459009713e+00 2.245474297047244772e+00 4.047782711851318632e-02 8.419750787322279884e-01
2.794117647058823817e+00 2.058823529411764941e+00 4.287599226142752684e+00 2.228775696730987743e+00 3.536000543252006828e-02 8.420346714193130966e-01
2.941176470588235503e+00 2.058823529411764941e+00 4.274296617486289307e+00 2.215473088074524366e+00 3.059004662816727782e-02 8.403414624649454545e-01
3.088235294117647189e+00 2.058823529411764941e+00 4.263993762965901269e+00 2.205170233554136328e+00 2.627373339713778150e-02 8.365777287583245903e-01
3.235294117647058876e+00 2.058823529411764941e+00 4.256331317684269422e+00 2.197507788272504481e+00 2.236063941037306352e-02 8.309578521830386366e-01
3.382352941176470562e+00 2.058823529411764941e+00 4.251142166008905932e+00 2.192318636597140991e+00 1.890558956874220653e-02 8.233454817891532329e-01
3.529411764705882248e+00 2.058823529411764941e+00 4.252038557529417950e+00 2.193215028117653009e+00 1.588283866857571891e-02 8.133194680983186764e-01
3.676470588235294379e+00 2.058823529411764941e+00 4.254361106521431068e+00 2.195537577109666127e+00 1.326629294916923524e-02 8.016642603937907952e-01
3.823529411764706065e+00 2.058823529411764941e+00 4.260845810414641832e+00 2.202022281002876891e+00 1.105209678169945600e-02 7.875547003839030724e-01
3.970588235294117752e+00 2.058823529411764941e+00 4.270219502566112268e+00 2.211395973154347327e+00 9.189497432810866603e-03 7.714121261547329800e-01
4.117647058823529882e+00 2.058823529411764941e+00 4.282673353103140457e+00 2.223849823691375516e+00 7.644511091627454423e-03 7.535326304068399317e-01
4.264705882352941124e+00 2.058823529411764941e+00 4.299874632823139642e+00 2.241051103411374701e+00 6.374027084680490909e-03 7.338521640658879353e-01
4.411764705882353255e+00 2.058823529411764941e+00 4.317683151213176806e+00 2.258859621801411866e+00 5.339285842237107352e-03 7.125267258620535671e-01
4.558823529411764497e+00 2.058823529411764941e+00 4.339597678049262441e+00 2.280774148637497500e+00 4.505571492502052043e-03 6.901977090112084712e-01
4.705882352941176627e+00 2.058823529411764941e+00 4.362715596996359579e+00 2.303892067584594638e+00 3.842139771945244763e-03 6.670516900314277242e-01
4.852941176470588758e+00 2.058823529411764941e+00 4.386665949110531315e+00 2.327842419698766374e+00 3.316069042046727259e-03 6.433624138250879643e-01
5.000000000000000000e+00 2.058823529411764941e+00 4.412924798805143212e+00 2.354101269393378271e+00 2.902967871417576774e-03 6.196274502439436116e-01
0.000000000000000000e+00 2.205882352941176627e+00 4.515210182688951690e+00 2.309327829747775063e+00 8.068395835325191390e-02 5.331650485557201113e-01
1.470588235294117696e-01 2.205882352941176627e+00 4.544410474532626587e+00 2.338528121591449960e+00 8.275464916062894027e-02 5.807638469901175160e-01
2.941176470588235392e-01 2.205882352941176627e+00 4.568971172163238670e+00 2.363088819222062043e+00 8.310571102501654317e-02 6.214574319909678124e-01
4.411764705882352811e-01 2.205882352941176627e+00 4.588440756953305666e+00 2.382558404012129039e+00 8.220542736533167916e-02 6.560492665311699056e-01
5.882352941176470784e-01 2.205882352941176627e+00 4.601057462955481014e+00 2.395175110014304387e+00 8.015549155266793457e-02 6.860968291795562779e-01
7.352941176470588758e-01 2.205882352941176627e+00 4.608446315019726569e+00 2.402563962078549942e+00 7.731059930186319484e-02 7.120831555532556312e-01
8.823529411764705621e-01 2.205882352941176627e+00 4.610157919512089642e+00 2.404275566570913014e+00 7.388123113851108315e-02 7.346308555504249549e-01
1.029411764705882470e+00 2.205882352941176627e+00 4.607314858052287576e+00 2.401432505111110949e+00 7.005198221473805942e-02 7.541575987790648528e-01
1.176470588235294157e+00 2.205882352941176627e+00 4.600113469741745398e+00 2.394231116800568770e+00 6.576127780162173420e-02 7.713914962334917913e-01
1.323529411764705843e+00 2.205882352941176627e+00 4.590014746306631643e+00 2.384132393365455016e+00 6.128866138174531714e-02 7.863306987730426245e-01
1.470588235294117752e+00 2.205882352941176627e+00 4.574794583106626789e+00 2.368912230165450161e+00 5.670617589330371328e-02 7.989963063659952791e-01
1.617647058823529438e+00 2.205882352941176627e+00 4.559294124175242935e+00 2.353411771234066308e+00 5.198567351122883318e-02 8.100714429359425761e-01
1.764705882352941124e+00 2.205882352941176627e+00 4.540526090079794130e+00 2.334643737138617503e+00 4.737870919366723999e-02 8.192082045750087582e-01
1.911764705882353033e+00 2.205882352941176627e+00 4.518989502399299418e+00 2.313107149458122791e+00 4.280479872093490012e-02 8.265584486190976632e-01
2.058823529411764941e+00 2.205882352941176627e+00 4.496968589272757555e+00 2.291086236331580928e+00 3.835612768862467492e-02 8.320432637704396894e-01
2.205882352941176627e+00 2.205882352941176627e+00 4.477000974243596332e+00 2.271118621302419704e+00 3.415746389040736491e-02 8.356807865090483123e-01
2.352941176470588314e+00 2.205882352941176627e+00 4.455369488017951518e+00 2.249487135076774891e+00 3.010984094213022336e-02 8.376504394025793276e-01
2.500000000000000000e+00 2.205882352941176627e+00 4.434506748069502180e+00 2.228624395128325553e+00 2.635387360365938625e-02 8.376945196636341739e-01
2.647058823529411686e+00 2.205882352941176627e+00 4.416784546613216733e+00 2.210902193672040106e+00 2.289615808527065491e-02 8.356603805529557727e-01
2.794117647058823817e+00 2.205882352941176627e+00 4.397462728356537731e+00 2.191580375415361104e+00 1.975365780558642134e-02 8.315798573250683390e-01
2.941176470588235503e+00 2.205882352941176627e+00 4.383257670637171977e+00 2.177375317695995349e+00 1.689700260408026969e-02 8.254128753642983041e-01
3.088235294117647189e+00 2.205882352941176627e+00 4.370837720204732157e+00 2.164955367263555530e+00 1.437275466167202247e-02 8.168778464696059283e-01
3.235294117647058876e+00 2.205882352941176627e+00 4.360407237247667211e+00 2.154524884306490584e+00 1.215806010708297448e-02 8.057273241934116426e-01
3.382352941176470562e+00 2.205882352941176627e+00 4.353639304572515911e+00 2.147756951631339284e+00 1.021141630269560216e-02 7.921957041750523620e-01
3.529411764705882248e+00 2.205882352941176627e+00 4.351015881427485077e+00 2.145133528486308450e+00 8.538638485505569212e-03 7.760938876293165256e-01
3.676470588235294379e+00 2.205882352941176627e+00 4.352067305184736945e+00 2.146184952243560318e+00 7.129507335037357438e-03 7.574724744430370027e-01
3.823529411764706065e+00 2.205882352941176627e+00 4.356256562725143056e+00 2.150374209783966428e+00 5.936712914695572996e-03 7.362253900399999829e-01
3.970588235294117752e+00 2.205882352941176627e+00 4.363272917205575752e+00 2.157390564264399124e+00 4.940966640218815223e-03 7.126082958445696391e-01
4.117647058823529882e+00 2.205882352941176627e+00 4.372451625744142589e+00 2.166569272802965962e+00 4.123834026439489320e-03 6.869695917330042034e-01
4.264705882352941124e+00 2.205882352941176627e+00 4.385344616956158958e+00 2.179462264014982331e+00 3.452742752161897834e-03 6.596308840460163303e-01
4.411764705882353255e+00 2.205882352941176627e+00 4.400470780054392961e+00 2.194588427113216333e+00 2.907328493084628939e-03 6.310154815921666938e-01
4.558823529411764497e+00 2.205882352941176627e+00 4.419580323525447163e+00 2.213697970584270536e+00 2.470104714834584630e-03 6.010716568444334218e-01
4.705882352941176627e+00 2.205882352941176627e+00 4.439115700128213327e+00 2.233233347187036699e+00 2.122723845885320527e-03 5.713576310696540927e-01
4.852941176470588758e+00 2.205882352941176627e+00 4.459955184213911572e+00 2.254072831272734945e+00 1.848238506440395357e-03 5.416351976050782779e-01
5.000000000000000000e+00 2.205882352941176627e+00 4.483626595023766370e+00 2.277744242082589743e+00 1.637476709441771728e-03 5.126925427507706967e-01
0.000000000000000000e+00 2.352941176470588314e+00 4.605408019029106015e+00 2.252466842558517701e+00 6.422132868432516017e-02 5.535966876983542395e-01
1.470588235294117696e-01 2.352941176470588314e+00 4.639392939229454171e+00 2.286451762758865858e+00 6.456033161107078977e-02 6.007766920651225195e-01
2.941176470588235392e-01 2.352941176470588314e+00 4.666354743433767105e+00 2.313413566963178791e+00 6.347492484745279051e-02 6.404607027672042374e-01
4.411764705882352811e-01 2.352941176470588314e+00 4.686827096184943642e+00 2.333885919714355328e+00 6.140264584040897033e-02 6.737742499187028278e-01
5.882352941176470784e-01 2.352941176470588314e+00 4.702352065088605926e+00 2.349410888618017612e+00 5.857639877426579905e-02 7.020882926674881785e-01
7.352941176470588758e-01 2.352941176470588314e+00 4.711202704983412204e+00 2.358261528512823890e+00 5.523726351537991408e-02 7.263583921566630908e-01
8.823529411764705621e-01 2.352941176470588314e+00 4.715175278676529302e+00 2.362234102205940989e+00 5.157848217693828535e-02 7.472161570470939873e-01
1.029411764705882470e+00 2.352941176470588314e+00 4.714783107863874001e+00 2.361841931393285687e+00 4.774825599663388986e-02 7.652329608487680179e-01
1.176470588235294157e+00 2.352941176470588314e+00 4.708934935514467846e+00 2.355993759043879532e+00 4.384634766739917838e-02 7.806030200719864531e-01
1.323529411764705843e+00 2.352941176470588314e+00 4.699600559353904750e+00 2.346659382883316436e+00 3.994598124600922534e-02 7.936427205841196653e-01
1.470588235294117752e+00 2.352941176470588314e+00 4.686382246063315549e+00 2.333441069592727235e+00 3.609457782126524600e-02 8.046764863851143534e-01
1.617647058823529438e+00 2.352941176470588314e+00 4.669765079021648724e+00 2.316823902551060410e+00 3.242914509761681691e-02 8.136648395807599687e-01
1.764705882352941124e+00 2.352941176470588314e+00 4.652029421831860745e+00 2.299088245361272431e+00 2.891860933533612135e-02 8.203813407421807202e-01
1.911764705882353033e+00 2.352941176470588314e+00 4.630867964460969155e+00 2.277926787990380841e+00 2.559903217708883391e-02 8.253398232919562094e-01
2.058823529411764941e+00 2.352941176470588314e+00 4.610290263859903703e+00 2.257349087389315390e+00 2.253069734577468203e-02 8.280932214669375346e-01
2.205882352941176627e+00 2.352941176470588314e+00 4.586906557044538424e+00 2.233965380573950110e+00 1.967567091357673090e-02 8.290373815491581810e-01
2.352941176470588314e+00 2.352941176470588314e+00 4.565024887907554785e+00 2.212083711436966471e+00 1.708186998100946763e-02 8.278502223522921089e-01
2.500000000000000000e+00 2.352941176470588314e+00 4.544349184610091186e+00 2.191408008139502872e+00 1.473924465158575788e-02 8.244196419640036355e-01
2.647058823529411686e+00 2.352941176470588314e+00 4.522745887979917612e+00 2.169804711509329298e+00 1.263765942130079013e-02 8.186445323107789385e-01
2.794117647058823817e+00 2.352941176470588314e+00 4.505378554168810723e+00 2.152437377698222409e+00 1.077929144122848244e-02 8.102893618128229614e-01
2.941176470588235503e+00 2.352941176470588314e+00 4.488860890626260591e+00 2.135919714155672278e+00 9.140086321555803209e-03 7.993282628238311815e-01
3.088235294117647189e+00 2.352941176470588314e+00 4.474550672010569663e+00 2.121609495539981349e+00 7.714375978612209375e-03 7.857299389727681049e-01
3.235294117647058876e+00 2.352941176470588314e+00 4.462994791478799073e+00 2.110053615008210759e+00 6.478782824322316773e-03 7.691089112292336383e-01
3.382352941176470562e+00 2.352941176470588314e+00 4.453304901149660822e+00 2.100363724679072508e+00 5.425146853375480138e-03 7.493880621484139137e-01
3.529411764705882248e+00 2.352941176470588314e+00 4.448622659747089259e+00 2.095681483276500945e+00 4.527631186119400117e-03 7.265188429453222074e-01
3.676470588235294379e+00 2.352941176470588314e+00 4.447667213418059262e+00 2.094726036947470948e+00 3.772366146539012782e-03 7.007639732720796211e-01
3.823529411764706065e+00 2.352941176470588314e+00 4.449361397234354421e+00 2.096420220763766107e+00 3.136641752788957380e-03 6.720466409593879309e-01
3.970588235294117752e+00 2.352941176470588314e+00 4.452009234395118753e+00 2.099068057924530439e+00 2.614638276320868822e-03 6.410973277653658764e-01
4.117647058823529882e+00 2.352941176470588314e+00 4.458880684606734590e+00 2.105939508136146276e+00 2.184909458446116209e-03 6.081450239517954826e-01
4.264705882352941124e+00 2.352941176470588314e+00 4.468650224366442103e+00 2.115709047895853789e+00 1.833337648230353931e-03 5.734435297924302954e-01
4.411764705882353255e+00 2.352941176470588314e+00 4.482495610735481861e+00 2.129554434264893548e+00 1.550703994809295551e-03 5.381105951348554850e-01
4.558823529411764497e+00 2.352941176470588314e+00 4.495031697223207168e+00 2.142090520752618854e+00 1.323123876190829360e-03 5.026586267646514505e-01
4.705882352941176627e+00 2.352941176470588314e+00 4.512525222347436582e+00 2.159584045876848268e+00 1.143883249236412594e-03 4.681812145510921841e-01
4.852941176470588758e+00 2.352941176470588314e+00 4.531202379015311976e+00 2.178261202544723663e+00 1.004905701859898056e-03 4.349147272845809153e-01
5.000000000000000000e+00 2.352941176470588314e+00 4.550886911345649821e+00 2.197945734875061508e+00 8.984936636802289293e-04 4.030096137290266056e-01
0.000000000000000000e+00 2.500000000000000000e+00 4.694803783677609310e+00 2.194803783677609310e+00 5.030587433556660271e-02 5.719986048570119275e-01
1.470588235294117696e-01 2.500000000000000000e+00 4.730310536221056239e+00 2.230310536221056239e+00 4.946932288626235130e-02 6.188681281841957871e-01
2.941176470588235392e-01 2.500000000000000000e+00 4.759375501385979312e+00 2.259375501385979312e+00 4.757617210801299429e-02 6.570155429478130582e-01
4.411764705882352811e-01 2.500000000000000000e+00 4.783484734640624403e+00 2.283484734640624403e+00 4.496956647175663624e-02 6.885988590149330069e-01
5.882352941176470784e-01 2.500000000000000000e+00 4.799843798453662380e+00 2.299843798453662380e+00 4.189683642158821553e-02 7.145626716332472705e-01
7.352941176470588758e-01 2.500000000000000000e+00 4.811137468811486073e+00 2.311137468811486073e+00 3.855401914448948475e-02 7.367337728305791700e-01
